"ts";"lat";"lon";"value"
"2017-02-03 08:01:12.000000";"38.6257";"-9.13725";"78.0329"
"2017-02-03 08:01:14.000000";"38.6254";"-9.13677";"77.9844"
"2017-02-03 08:01:16.000000";"38.625";"-9.13629";"77.936"
"2017-02-03 08:01:23.000000";"38.6237";"-9.13436";"77.7663"
"2017-02-03 08:01:25.000000";"38.6235";"-9.13411";"77.7179"
"2017-02-03 08:01:27.000000";"38.6232";"-9.13363";"77.6694"
"2017-02-03 08:01:29.000000";"38.6229";"-9.13315";"77.6209"
"2017-02-03 08:01:31.000000";"38.6225";"-9.13267";"77.5725"
"2017-02-03 08:01:33.000000";"38.6222";"-9.13219";"77.524"
"2017-02-03 08:01:35.000000";"38.6219";"-9.13172";"77.4755"
"2017-02-03 08:01:37.000000";"38.6215";"-9.13125";"77.4271"
"2017-02-03 08:01:39.000000";"38.6212";"-9.13077";"77.3786"
"2017-02-03 08:01:41.000000";"38.6209";"-9.13029";"77.3301"
"2017-02-03 08:01:43.000000";"38.6205";"-9.12981";"77.2817"
"2017-02-03 08:01:45.000000";"38.6202";"-9.12933";"77.2332"
"2017-02-03 08:01:47.000000";"38.6199";"-9.12885";"77.1847"
"2017-02-03 08:01:49.000000";"38.6195";"-9.12837";"77.1363"
"2017-02-03 08:01:51.000000";"38.6192";"-9.12789";"77.0878"
"2017-02-03 08:01:53.000000";"38.6189";"-9.12742";"77.0393"
"2017-02-03 08:01:55.000000";"38.6185";"-9.12694";"76.9909"
"2017-02-03 08:01:57.000000";"38.6182";"-9.12646";"76.9424"
"2017-02-03 08:01:58.000000";"38.6179";"-9.12598";"76.9182"
"2017-02-03 08:02:00.000000";"38.6175";"-9.12549";"76.8697"
"2017-02-03 08:02:02.000000";"38.6172";"-9.12498";"76.8212"
"2017-02-03 08:02:04.000000";"38.6169";"-9.12447";"76.7728"
"2017-02-03 08:02:06.000000";"38.6167";"-9.1242";"76.7243"
"2017-02-03 08:02:08.000000";"38.6164";"-9.12368";"76.6758"
"2017-02-03 08:02:10.000000";"38.6162";"-9.12315";"76.6274"
"2017-02-03 08:02:12.000000";"38.6159";"-9.12262";"76.5789"
"2017-02-03 08:02:14.000000";"38.6156";"-9.12208";"76.5304"
"2017-02-03 08:02:16.000000";"38.6153";"-9.12154";"76.482"
"2017-02-03 08:02:18.000000";"38.6151";"-9.12099";"76.4335"
"2017-02-03 08:02:20.000000";"38.6148";"-9.12043";"76.385"
"2017-02-03 08:02:22.000000";"38.6146";"-9.11987";"76.3366"
"2017-02-03 08:02:24.000000";"38.6144";"-9.1193";"76.2881"
"2017-02-03 08:02:26.000000";"38.6141";"-9.11873";"76.2396"
"2017-02-03 08:02:28.000000";"38.6139";"-9.11816";"76.1912"
"2017-02-03 08:02:30.000000";"38.6137";"-9.11759";"76.1427"
"2017-02-03 08:02:32.000000";"38.6134";"-9.11703";"76.0942"
"2017-02-03 08:02:34.000000";"38.6132";"-9.11646";"76.0458"
"2017-02-03 08:02:36.000000";"38.613";"-9.11589";"75.9973"
"2017-02-03 08:02:38.000000";"38.6127";"-9.11532";"75.9488"
"2017-02-03 08:02:39.000000";"38.6125";"-9.11475";"75.9246"
"2017-02-03 08:02:41.000000";"38.6123";"-9.11419";"75.8761"
"2017-02-03 08:02:43.000000";"38.612";"-9.11362";"75.8277"
"2017-02-03 08:02:45.000000";"38.6118";"-9.11305";"75.7792"
"2017-02-03 08:02:47.000000";"38.6117";"-9.11277";"75.7307"
"2017-02-03 08:02:49.000000";"38.6115";"-9.1122";"75.6823"
"2017-02-03 08:02:51.000000";"38.6112";"-9.11163";"75.6338"
"2017-02-03 08:02:53.000000";"38.611";"-9.11106";"75.5853"
"2017-02-03 08:02:55.000000";"38.6108";"-9.11049";"75.5369"
"2017-02-03 08:02:57.000000";"38.6105";"-9.10993";"75.4884"
"2017-02-03 08:02:59.000000";"38.6103";"-9.10936";"75.4399"
"2017-02-03 08:03:06.000000";"38.6095";"-9.10735";"75.2703"
"2017-02-03 08:03:08.000000";"38.6093";"-9.10677";"75.2218"
"2017-02-03 08:03:10.000000";"38.609";"-9.1062";"75.1734"
"2017-02-03 08:03:12.000000";"38.6088";"-9.10563";"75.1249"
"2017-02-03 08:03:14.000000";"38.6086";"-9.10507";"75.0764"
"2017-02-03 08:03:16.000000";"38.6083";"-9.1045";"75.028"
"2017-02-03 08:03:18.000000";"38.6081";"-9.10394";"74.9795"
"2017-02-03 08:03:20.000000";"38.6079";"-9.1034";"74.931"
"2017-02-03 08:03:22.000000";"38.6076";"-9.10285";"74.8826"
"2017-02-03 08:03:24.000000";"38.6073";"-9.10231";"74.8341"
"2017-02-03 08:03:26.000000";"38.6071";"-9.10179";"74.7856"
"2017-02-03 08:03:28.000000";"38.6068";"-9.10128";"74.7372"
"2017-02-03 08:03:30.000000";"38.6064";"-9.10079";"74.6887"
"2017-02-03 08:03:32.000000";"38.6061";"-9.1003";"74.6402"
"2017-02-03 08:03:34.000000";"38.6058";"-9.09982";"74.5918"
"2017-02-03 08:03:36.000000";"38.6055";"-9.09933";"74.5433"
"2017-02-03 08:03:37.000000";"38.6052";"-9.09884";"74.5191"
"2017-02-03 08:03:39.000000";"38.6048";"-9.09836";"74.4706"
"2017-02-03 08:03:41.000000";"38.6045";"-9.09787";"74.4221"
"2017-02-03 08:03:43.000000";"38.6044";"-9.09762";"74.3737"
"2017-02-03 08:03:45.000000";"38.604";"-9.09712";"131.868"
"2017-02-03 08:03:47.000000";"38.6037";"-9.09661";"88.7574"
"2017-02-03 08:03:49.000000";"38.6034";"-9.09608";"50.9338"
"2017-02-03 08:03:51.000000";"38.6031";"-9.09555";"52.1134"
"2017-02-03 08:03:53.000000";"38.6028";"-9.09503";"53.2931"
"2017-02-03 08:03:55.000000";"38.6025";"-9.0945";"54.4727"
"2017-02-03 08:03:57.000000";"38.6022";"-9.09398";"55.6524"
"2017-02-03 08:03:59.000000";"38.602";"-9.09345";"56.832"
"2017-02-03 08:04:01.000000";"38.6017";"-9.09291";"58.0116"
"2017-02-03 08:04:03.000000";"38.6014";"-9.09236";"59.1913"
"2017-02-03 08:04:05.000000";"38.6012";"-9.09181";"60.3709"
"2017-02-03 08:04:07.000000";"38.6009";"-9.09126";"61.5506"
"2017-02-03 08:04:08.000000";"38.6007";"-9.09069";"62.1404"
"2017-02-03 08:04:10.000000";"38.6004";"-9.09013";"63.32"
"2017-02-03 08:04:12.000000";"38.6002";"-9.08957";"64.4997"
"2017-02-03 08:04:14.000000";"38.5999";"-9.089";"65.6793"
"2017-02-03 08:04:16.000000";"38.5998";"-9.08872";"66.859"
"2017-02-03 08:04:18.000000";"38.5996";"-9.08815";"68.0386"
"2017-02-03 08:04:20.000000";"38.5994";"-9.08757";"69.2183"
"2017-02-03 08:04:22.000000";"38.5992";"-9.08699";"70.3979"
"2017-02-03 08:04:24.000000";"38.599";"-9.0864";"71.5775"
"2017-02-03 08:04:26.000000";"38.5988";"-9.0858";"72.7572"
"2017-02-03 08:04:28.000000";"38.5986";"-9.08521";"73.9368"
"2017-02-03 08:04:30.000000";"38.5984";"-9.08461";"75.1165"
"2017-02-03 08:04:32.000000";"38.5982";"-9.08401";"76.2961"
"2017-02-03 08:04:34.000000";"38.598";"-9.0834";"77.4758"
"2017-02-03 08:04:36.000000";"38.5979";"-9.0828";"78.6554"
"2017-02-03 08:04:38.000000";"38.5977";"-9.0822";"79.835"
"2017-02-03 08:04:40.000000";"38.5975";"-9.08159";"81.0147"
"2017-02-03 08:04:42.000000";"38.5973";"-9.08098";"82.1943"
"2017-02-03 08:04:49.000000";"38.5967";"-9.0789";"86.3231"
"2017-02-03 08:04:51.000000";"38.5965";"-9.0783";"87.5027"
"2017-02-03 08:04:53.000000";"38.5963";"-9.07771";"88.6824"
"2017-02-03 08:04:55.000000";"38.5961";"-9.07713";"89.862"
"2017-02-03 08:04:57.000000";"38.5959";"-9.07656";"91.0416"
"2017-02-03 08:04:59.000000";"38.5957";"-9.07598";"92.2213"
"2017-02-03 08:05:01.000000";"38.5955";"-9.07539";"93.4009"
"2017-02-03 08:05:03.000000";"38.5953";"-9.07482";"94.5806"
"2017-02-03 08:05:05.000000";"38.595";"-9.07424";"95.7602"
"2017-02-03 08:05:07.000000";"38.5948";"-9.07367";"96.9399"
"2017-02-03 08:05:08.000000";"38.5946";"-9.07309";"97.5297"
"2017-02-03 08:05:10.000000";"38.5944";"-9.07252";"98.7093"
"2017-02-03 08:05:12.000000";"38.5941";"-9.07195";"99.889"
"2017-02-03 08:05:14.000000";"38.5939";"-9.07137";"101.069"
"2017-02-03 08:05:16.000000";"38.5938";"-9.07109";"102.248"
"2017-02-03 08:05:18.000000";"38.5936";"-9.07051";"103.428"
"2017-02-03 08:05:20.000000";"38.5933";"-9.06994";"104.608"
"2017-02-03 08:05:22.000000";"38.5931";"-9.06937";"105.787"
"2017-02-03 08:05:24.000000";"38.5928";"-9.0688";"106.967"
"2017-02-03 08:05:26.000000";"38.5926";"-9.06823";"108.146"
"2017-02-03 08:05:28.000000";"38.5924";"-9.06766";"109.326"
"2017-02-03 08:05:30.000000";"38.5921";"-9.06709";"110.506"
"2017-02-03 08:05:32.000000";"38.5919";"-9.06653";"111.685"
"2017-02-03 08:05:34.000000";"38.5916";"-9.06597";"112.865"
"2017-02-03 08:05:36.000000";"38.5914";"-9.06541";"114.045"
"2017-02-03 08:05:38.000000";"38.5911";"-9.06487";"115.224"
"2017-02-03 08:05:40.000000";"38.5908";"-9.06433";"116.404"
"2017-02-03 08:05:42.000000";"38.5906";"-9.06379";"117.584"
"2017-02-03 08:05:44.000000";"38.5903";"-9.06325";"118.763"
"2017-02-03 08:05:46.000000";"38.59";"-9.06271";"119.943"
"2017-02-03 08:05:48.000000";"38.5898";"-9.06217";"121.123"
"2017-02-03 08:05:49.000000";"38.5895";"-9.06164";"121.712"
"2017-02-03 08:05:51.000000";"38.5892";"-9.06111";"122.892"
"2017-02-03 08:05:53.000000";"38.589";"-9.06058";"124.072"
"2017-02-03 08:05:55.000000";"38.5888";"-9.06031";"125.251"
"2017-02-03 08:05:57.000000";"38.5885";"-9.05978";"126.431"
"2017-02-03 08:05:59.000000";"38.5883";"-9.05924";"127.611"
"2017-02-03 08:06:01.000000";"38.588";"-9.05871";"128.79"
"2017-02-03 08:06:03.000000";"38.5877";"-9.05818";"129.97"
"2017-02-03 08:06:05.000000";"38.5874";"-9.05765";"131.15"
"2017-02-03 08:06:07.000000";"38.5871";"-9.05712";"132.329"
"2017-02-03 08:06:09.000000";"38.5868";"-9.05659";"133.509"
"2017-02-03 08:06:11.000000";"38.5865";"-9.05607";"134.688"
"2017-02-03 08:06:13.000000";"38.5862";"-9.05556";"135.868"
"2017-02-03 08:06:15.000000";"38.5859";"-9.05505";"137.048"
"2017-02-03 08:06:23.000000";"38.5847";"-9.05306";"125.523"
"2017-02-03 08:06:25.000000";"38.5844";"-9.05256";"58.8782"
"2017-02-03 08:06:27.000000";"38.584";"-9.05206";"51.3259"
"2017-02-03 08:06:29.000000";"38.5837";"-9.05156";"112.782"
"2017-02-03 08:06:31.000000";"38.5834";"-9.05107";"160.858"
"2017-02-03 08:06:33.000000";"38.5831";"-9.05058";"104.895"
"2017-02-03 08:06:34.000000";"38.5828";"-9.05008";"112.994"
"2017-02-03 08:06:36.000000";"38.5825";"-9.04955";"172.414"
"2017-02-03 08:06:38.000000";"38.5822";"-9.04902";"44.6097"
"2017-02-03 08:06:40.000000";"38.5819";"-9.04849";"115.486"
"2017-02-03 08:06:42.000000";"38.5818";"-9.04823";"75.662"
"2017-02-03 08:06:44.000000";"38.5815";"-9.04769";"94.3396"
"2017-02-03 08:06:46.000000";"38.5812";"-9.04715";"69.7674"
"2017-02-03 08:06:48.000000";"38.581";"-9.0466";"79.3651"
"2017-02-03 08:06:50.000000";"38.5807";"-9.04604";"79.0514"
"2017-02-03 08:06:52.000000";"38.5805";"-9.04547";"77.5194"
"2017-02-03 08:06:54.000000";"38.5802";"-9.0449";"100.209"
"2017-02-03 08:06:56.000000";"38.58";"-9.04432";"114.87"
"2017-02-03 08:06:58.000000";"38.5798";"-9.04374";"80.6452"
"2017-02-03 08:07:00.000000";"38.5795";"-9.04316";"139.86"
"2017-02-03 08:07:01.000000";"38.5793";"-9.04257";"133.793"
"2017-02-03 08:07:03.000000";"38.5791";"-9.04198";"121.659"
"2017-02-03 08:07:05.000000";"38.579";"-9.04138";"109.525"
"2017-02-03 08:07:07.000000";"38.5788";"-9.04078";"97.3912"
"2017-02-03 08:07:09.000000";"38.5787";"-9.04047";"112.15"
"2017-02-03 08:07:11.000000";"38.5785";"-9.03987";"179.641"
"2017-02-03 08:07:13.000000";"38.5784";"-9.03924";"89.6861"
"2017-02-03 08:07:15.000000";"38.5782";"-9.03861";"84.7458"
"2017-02-03 08:07:17.000000";"38.5781";"-9.03799";"112.994"
"2017-02-03 08:07:19.000000";"38.5779";"-9.03738";"152.672"
"2017-02-03 08:07:21.000000";"38.5778";"-9.03677";"128.48"
"2017-02-03 08:07:23.000000";"38.5777";"-9.03615";"130.416"
"2017-02-03 08:07:24.000000";"38.5776";"-9.03553";"131.384"
"2017-02-03 08:07:33.000000";"38.5773";"-9.03301";"140.097"
"2017-02-03 08:07:35.000000";"38.5773";"-9.03238";"142.033"
"2017-02-03 08:07:37.000000";"38.5772";"-9.03175";"143.97"
"2017-02-03 08:07:39.000000";"38.5772";"-9.03113";"145.906"
"2017-02-03 08:07:41.000000";"38.5772";"-9.03048";"147.842"
"2017-02-03 08:07:42.000000";"38.5771";"-9.02985";"148.81"
"2017-02-03 08:07:44.000000";"38.5771";"-9.02953";"150.747"
"2017-02-03 08:07:46.000000";"38.5771";"-9.0289";"152.683"
"2017-02-03 08:07:48.000000";"38.5771";"-9.02827";"154.619"
"2017-02-03 08:07:50.000000";"38.5771";"-9.02763";"156.555"
"2017-02-03 08:07:52.000000";"38.5772";"-9.027";"158.492"
"2017-02-03 08:07:54.000000";"38.5772";"-9.02637";"160.428"
"2017-02-03 08:07:56.000000";"38.5772";"-9.02573";"160"
"2017-02-03 08:07:58.000000";"38.5773";"-9.02509";"62.3053"
"2017-02-03 08:08:00.000000";"38.5774";"-9.02445";"169.014"
"2017-02-03 08:08:02.000000";"38.5774";"-9.02381";"125.786"
"2017-02-03 08:08:04.000000";"38.5775";"-9.02318";"60.1929"
"2017-02-03 08:08:06.000000";"38.5776";"-9.02255";"61.3497"
"2017-02-03 08:08:08.000000";"38.5777";"-9.02193";"40.1875"
"2017-02-03 08:08:09.000000";"38.5778";"-9.02133";"77.9221"
"2017-02-03 08:08:11.000000";"38.5779";"-9.02073";"62.0476"
"2017-02-03 08:08:13.000000";"38.578";"-9.02013";"67.7935"
"2017-02-03 08:08:15.000000";"38.5781";"-9.01983";"101.18"
"2017-02-03 08:08:17.000000";"38.5782";"-9.01922";"101.01"
"2017-02-03 08:08:19.000000";"38.5783";"-9.01862";"136.068"
"2017-02-03 08:08:21.000000";"38.5784";"-9.01803";"126.513"
"2017-02-03 08:08:23.000000";"38.5785";"-9.01746";"116.959"
"2017-02-03 08:08:25.000000";"38.5786";"-9.01689";"104.167"
"2017-02-03 08:08:27.000000";"38.5787";"-9.01636";"110.497"
"2017-02-03 08:08:34.000000";"38.5789";"-9.01447";"60.5449"
"2017-02-03 08:08:36.000000";"38.5789";"-9.01426";"74.2579"
"2017-02-03 08:08:38.000000";"38.5789";"-9.01388";"83.682"
"2017-02-03 08:08:40.000000";"38.579";"-9.01355";"72.1154"
"2017-02-03 08:08:42.000000";"38.579";"-9.01328";"90.5942"
"2017-02-03 08:08:44.000000";"38.5791";"-9.01303";"99.559"
"2017-02-03 08:08:46.000000";"38.5791";"-9.01275";"99.0099"
"2017-02-03 08:08:48.000000";"38.5791";"-9.01245";"100.119"
"2017-02-03 08:08:50.000000";"38.5792";"-9.01212";"101.229"
"2017-02-03 08:08:52.000000";"38.5793";"-9.01176";"102.339"
"2017-02-03 08:08:54.000000";"38.5793";"-9.01137";"103.448"
"2017-02-03 08:08:56.000000";"38.5794";"-9.01093";"49.71"
"2017-02-03 08:08:58.000000";"38.5794";"-9.01046";"91.7431"
"2017-02-03 08:09:00.000000";"38.5795";"-9.00995";"40.5072"
"2017-02-03 08:09:02.000000";"38.5795";"-9.00943";"40"
"2017-02-03 08:09:04.000000";"38.5795";"-9.0089";"47.5439"
"2017-02-03 08:09:06.000000";"38.5795";"-9.00835";"55.0877"
"2017-02-03 08:09:08.000000";"38.5795";"-9.00778";"62.6316"
"2017-02-03 08:09:09.000000";"38.5796";"-9.00721";"66.4035"
"2017-02-03 08:09:11.000000";"38.5796";"-9.00662";"70.1427"
"2017-02-03 08:09:13.000000";"38.5796";"-9.00602";"70.0772"
"2017-02-03 08:09:15.000000";"38.5795";"-9.00571";"70.0117"
"2017-02-03 08:09:17.000000";"38.5795";"-9.00508";"70.0117"
"2017-02-03 08:09:19.000000";"38.5795";"-9.00444";"70.0117"
"2017-02-03 08:09:21.000000";"38.5795";"-9.00379";"67.5045"
"2017-02-03 08:09:23.000000";"38.5794";"-9.00314";"62.4902"
"2017-02-03 08:09:25.000000";"38.5794";"-9.0025";"57.4758"
"2017-02-03 08:09:27.000000";"38.5794";"-9.00185";"52.4615"
"2017-02-03 08:09:29.000000";"38.5793";"-9.00121";"47.4472"
"2017-02-03 08:09:36.000000";"38.5792";"-8.99895";"44.3727"
"2017-02-03 08:09:38.000000";"38.5792";"-8.99829";"45.1486"
"2017-02-03 08:09:40.000000";"38.5791";"-8.99765";"45.9246"
"2017-02-03 08:09:42.000000";"38.5791";"-8.99701";"46.7005"
"2017-02-03 08:09:44.000000";"38.5791";"-8.99638";"47.4764"
"2017-02-03 08:09:46.000000";"38.5791";"-8.99575";"48.2524"
"2017-02-03 08:09:48.000000";"38.5791";"-8.9951";"49.0283"
"2017-02-03 08:09:50.000000";"38.5791";"-8.99446";"49.8043"
"2017-02-03 08:09:52.000000";"38.5792";"-8.99381";"50.5802"
"2017-02-03 08:09:54.000000";"38.5792";"-8.99317";"51.3562"
"2017-02-03 08:09:56.000000";"38.5792";"-8.99253";"52.1321"
"2017-02-03 08:09:58.000000";"38.5793";"-8.99189";"52.908"
"2017-02-03 08:09:59.000000";"38.5793";"-8.99125";"53.296"
"2017-02-03 08:10:01.000000";"38.5794";"-8.99061";"54.072"
"2017-02-03 08:10:03.000000";"38.5795";"-8.98998";"54.8479"
"2017-02-03 08:10:05.000000";"38.5795";"-8.98935";"55.6238"
"2017-02-03 08:10:07.000000";"38.5796";"-8.98903";"56.3998"
"2017-02-03 08:10:09.000000";"38.5797";"-8.9884";"57.1757"
"2017-02-03 08:10:11.000000";"38.5798";"-8.98777";"57.9517"
"2017-02-03 08:10:13.000000";"38.5799";"-8.98714";"58.7276"
"2017-02-03 08:10:15.000000";"38.58";"-8.98652";"59.5036"
"2017-02-03 08:10:17.000000";"38.5801";"-8.98589";"60.2795"
"2017-02-03 08:10:19.000000";"38.5802";"-8.98527";"61.0554"
"2017-02-03 08:10:21.000000";"38.5803";"-8.98465";"61.8314"
"2017-02-03 08:10:23.000000";"38.5805";"-8.98403";"62.6073"
"2017-02-03 08:10:25.000000";"38.5806";"-8.98341";"63.3833"
"2017-02-03 08:10:27.000000";"38.5807";"-8.98278";"64.1592"
"2017-02-03 08:10:29.000000";"38.5808";"-8.98216";"64.9352"
"2017-02-03 08:10:31.000000";"38.581";"-8.98154";"65.7111"
"2017-02-03 08:10:33.000000";"38.5811";"-8.98091";"66.487"
"2017-02-03 08:10:35.000000";"38.5812";"-8.98028";"67.263"
"2017-02-03 08:10:36.000000";"38.5813";"-8.97965";"67.6509"
"2017-02-03 08:10:38.000000";"38.5813";"-8.97902";"68.4269"
"2017-02-03 08:10:40.000000";"38.5814";"-8.97838";"69.2028"
"2017-02-03 08:10:42.000000";"38.5815";"-8.97775";"69.9788"
"2017-02-03 08:10:44.000000";"38.5815";"-8.97743";"70.7547"
"2017-02-03 08:10:52.000000";"38.5816";"-8.97486";"76.3359"
"2017-02-03 08:10:54.000000";"38.5817";"-8.97421";"70.0935"
"2017-02-03 08:10:56.000000";"38.5818";"-8.97356";"50.8044"
"2017-02-03 08:10:58.000000";"38.5818";"-8.97293";"50"
"2017-02-03 08:11:00.000000";"38.5819";"-8.97231";"77.9221"
"2017-02-03 08:11:02.000000";"38.582";"-8.97169";"77.0218"
"2017-02-03 08:11:03.000000";"38.5821";"-8.97106";"73.2601"
"2017-02-03 08:11:05.000000";"38.5822";"-8.97044";"74.7198"
"2017-02-03 08:11:07.000000";"38.5823";"-8.96982";"74.5775"
"2017-02-03 08:11:09.000000";"38.5824";"-8.9692";"74.4352"
"2017-02-03 08:11:11.000000";"38.5825";"-8.96889";"74.2928"
"2017-02-03 08:11:13.000000";"38.5826";"-8.96827";"74.1505"
"2017-02-03 08:11:15.000000";"38.5827";"-8.96766";"74.0082"
"2017-02-03 08:11:17.000000";"38.5829";"-8.96704";"73.8659"
"2017-02-03 08:11:19.000000";"38.583";"-8.96642";"73.7235"
"2017-02-03 08:11:21.000000";"38.5831";"-8.9658";"73.5812"
"2017-02-03 08:11:23.000000";"38.5832";"-8.96518";"73.4389"
"2017-02-03 08:11:25.000000";"38.5833";"-8.96456";"73.2966"
"2017-02-03 08:11:27.000000";"38.5834";"-8.96393";"73.1542"
"2017-02-03 08:11:29.000000";"38.5835";"-8.9633";"73.0119"
"2017-02-03 08:11:31.000000";"38.5836";"-8.96266";"72.8696"
"2017-02-03 08:11:32.000000";"38.5836";"-8.96202";"72.7984"
"2017-02-03 08:11:34.000000";"38.5837";"-8.96138";"73.5294"
"2017-02-03 08:11:36.000000";"38.5837";"-8.96105";"84.507"
"2017-02-03 08:11:38.000000";"38.5837";"-8.96041";"157.388"
"2017-02-03 08:11:40.000000";"38.5837";"-8.95976";"178.571"
"2017-02-03 08:11:42.000000";"38.5837";"-8.95911";"81.9672"
"2017-02-03 08:11:44.000000";"38.5837";"-8.95846";"136.364"
"2017-02-03 08:11:46.000000";"38.5837";"-8.95781";"159.151"
"2017-02-03 08:11:48.000000";"38.5836";"-8.95716";"151.143"
"2017-02-03 08:11:50.000000";"38.5836";"-8.95651";"143.135"
"2017-02-03 08:11:52.000000";"38.5836";"-8.95586";"135.127"
"2017-02-03 08:11:54.000000";"38.5836";"-8.95521";"127.119"
"2017-02-03 08:11:56.000000";"38.5836";"-8.95457";"49.0597"
"2017-02-03 08:11:58.000000";"38.5837";"-8.95394";"49.0196"
"2017-02-03 08:12:00.000000";"38.5837";"-8.9533";"97.8519"
"2017-02-03 08:12:02.000000";"38.5837";"-8.95265";"147.006"
"2017-02-03 08:12:04.000000";"38.5838";"-8.95201";"156.658"
"2017-02-03 08:12:11.000000";"38.584";"-8.94975";"84.0336"
"2017-02-03 08:12:13.000000";"38.5841";"-8.94911";"80.9601"
"2017-02-03 08:12:15.000000";"38.5841";"-8.94848";"77.8865"
"2017-02-03 08:12:17.000000";"38.5841";"-8.94784";"74.813"
"2017-02-03 08:12:19.000000";"38.5841";"-8.94721";"61.1621"
"2017-02-03 08:12:21.000000";"38.5842";"-8.94657";"58.4226"
"2017-02-03 08:12:22.000000";"38.5842";"-8.94593";"58.2248"
"2017-02-03 08:12:24.000000";"38.5842";"-8.94561";"69.1244"
"2017-02-03 08:12:26.000000";"38.5842";"-8.94498";"69.0449"
"2017-02-03 08:12:28.000000";"38.5841";"-8.94434";"76.4287"
"2017-02-03 08:12:30.000000";"38.5841";"-8.9437";"73.644"
"2017-02-03 08:12:32.000000";"38.5841";"-8.94306";"70.8594"
"2017-02-03 08:12:34.000000";"38.5841";"-8.94242";"68.0747"
"2017-02-03 08:12:36.000000";"38.5841";"-8.94178";"65.2901"
"2017-02-03 08:12:38.000000";"38.5841";"-8.94115";"68.3371"
"2017-02-03 08:12:40.000000";"38.5841";"-8.94051";"68.0272"
"2017-02-03 08:12:42.000000";"38.5842";"-8.93987";"77.371"
"2017-02-03 08:12:44.000000";"38.5842";"-8.93923";"74.8745"
"2017-02-03 08:12:46.000000";"38.5842";"-8.93859";"72.4945"
"2017-02-03 08:12:48.000000";"38.5843";"-8.93795";"72.0288"
"2017-02-03 08:12:50.000000";"38.5843";"-8.93732";"84.4738"
"2017-02-03 08:12:52.000000";"38.5844";"-8.93668";"88.366"
"2017-02-03 08:12:54.000000";"38.5844";"-8.93605";"64.7854"
"2017-02-03 08:12:55.000000";"38.5845";"-8.93542";"41.4651"
"2017-02-03 08:12:57.000000";"38.5846";"-8.9348";"41.1628"
"2017-02-03 08:12:59.000000";"38.5847";"-8.93417";"70.5053"
"2017-02-03 08:13:01.000000";"38.5847";"-8.93353";"72.2901"
"2017-02-03 08:13:03.000000";"38.5848";"-8.93322";"72.0288"
"2017-02-03 08:13:05.000000";"38.5849";"-8.93258";"72.0288"
"2017-02-03 08:13:07.000000";"38.585";"-8.93196";"90.2258"
"2017-02-03 08:13:09.000000";"38.585";"-8.93132";"128.48"
"2017-02-03 08:13:16.000000";"38.5854";"-8.92879";"80"
"2017-02-03 08:13:18.000000";"38.5854";"-8.92847";"80"
"2017-02-03 08:13:20.000000";"38.5855";"-8.92783";"80"
"2017-02-03 08:13:22.000000";"38.5856";"-8.9272";"80"
"2017-02-03 08:13:24.000000";"38.5856";"-8.92655";"80"
"2017-02-03 08:13:26.000000";"38.5857";"-8.92591";"80"
"2017-02-03 08:13:28.000000";"38.5857";"-8.92527";"80"
"2017-02-03 08:13:30.000000";"38.5857";"-8.92463";"78.7402"
"2017-02-03 08:13:32.000000";"38.5858";"-8.92399";"72.3764"
"2017-02-03 08:13:34.000000";"38.5858";"-8.92334";"114.454"
"2017-02-03 08:13:36.000000";"38.5858";"-8.9227";"47.2069"
"2017-02-03 08:13:38.000000";"38.5858";"-8.92206";"79.2615"
"2017-02-03 08:13:40.000000";"38.5858";"-8.92142";"78.6394"
"2017-02-03 08:13:41.000000";"38.5858";"-8.92078";"78.3314"
"2017-02-03 08:13:43.000000";"38.5857";"-8.92014";"78.0234"
"2017-02-03 08:13:45.000000";"38.5857";"-8.9195";"77.2868"
"2017-02-03 08:13:47.000000";"38.5857";"-8.91918";"77.0218"
"2017-02-03 08:13:49.000000";"38.5856";"-8.91854";"68.3501"
"2017-02-03 08:13:51.000000";"38.5856";"-8.9179";"68.0639"
"2017-02-03 08:13:53.000000";"38.5855";"-8.91726";"67.7777"
"2017-02-03 08:13:55.000000";"38.5855";"-8.91662";"67.4916"
"2017-02-03 08:13:57.000000";"38.5854";"-8.91599";"84.0925"
"2017-02-03 08:13:59.000000";"38.5853";"-8.91535";"84.0336"
"2017-02-03 08:14:01.000000";"38.5853";"-8.91471";"44.5104"
"2017-02-03 08:14:08.000000";"38.5851";"-8.91247";"80.2145"
"2017-02-03 08:14:10.000000";"38.5851";"-8.91183";"74.3494"
"2017-02-03 08:14:12.000000";"38.585";"-8.91119";"72.9927"
"2017-02-03 08:14:14.000000";"38.585";"-8.91055";"78.329"
"2017-02-03 08:14:16.000000";"38.585";"-8.90993";"66.8896"
